datetime,leads,cpl,roi
2025-04-13 16:00:00,4,29.36,0.277
2025-04-13 17:00:00,4,28.66,0.321
2025-04-13 18:00:00,4,32.27,0.217
2025-04-13 19:00:00,7,35.02,0.293
2025-04-13 20:00:00,6,31.68,0.23
2025-04-13 21:00:00,5,31.99,0.25
2025-04-13 22:00:00,5,34.76,0.292
2025-04-13 23:00:00,7,32.2,0.326
2025-04-14 00:00:00,8,34.09,0.21
2025-04-14 01:00:00,9,37.91,0.361
2025-04-14 02:00:00,9,31.46,0.329
2025-04-14 03:00:00,8,32.3,0.281
2025-04-14 04:00:00,9,33.48,0.225
2025-04-14 05:00:00,11,35.71,0.355
2025-04-14 06:00:00,8,32.53,0.301
2025-04-14 07:00:00,9,34.25,0.301
2025-04-14 08:00:00,10,33.53,0.244
2025-04-14 09:00:00,10,32.72,0.288
2025-04-14 10:00:00,8,32.06,0.247
2025-04-14 11:00:00,7,31.72,0.339
2025-04-14 12:00:00,5,39.11,0.34
2025-04-14 13:00:00,8,29.93,0.27
2025-04-14 14:00:00,9,30.15,0.248
2025-04-14 15:00:00,10,33.57,0.317
2025-04-14 16:00:00,7,33.52,0.31
2025-04-14 17:00:00,6,34.0,0.219
2025-04-14 18:00:00,5,31.43,0.263
2025-04-14 19:00:00,3,31.16,0.387
2025-04-14 20:00:00,7,32.68,0.277
2025-04-14 21:00:00,11,35.1,0.289
2025-04-14 22:00:00,9,31.28,0.304
2025-04-14 23:00:00,10,33.65,0.249
2025-04-15 00:00:00,9,32.35,0.315
2025-04-15 01:00:00,9,30.36,0.296
2025-04-15 02:00:00,6,30.88,0.333
2025-04-15 03:00:00,11,35.29,0.192
2025-04-15 04:00:00,9,32.3,0.294
2025-04-15 05:00:00,9,36.02,0.287
2025-04-15 06:00:00,9,33.49,0.206
2025-04-15 07:00:00,9,30.86,0.263
2025-04-15 08:00:00,8,34.58,0.296
2025-04-15 09:00:00,9,32.05,0.279
2025-04-15 10:00:00,7,32.93,0.275
2025-04-15 11:00:00,8,35.98,0.275
2025-04-15 12:00:00,5,31.17,0.253
2025-04-15 13:00:00,6,32.87,0.376
2025-04-15 14:00:00,4,31.63,0.292
2025-04-15 15:00:00,4,31.45,0.291
2025-04-15 16:00:00,5,32.91,0.209
2025-04-15 17:00:00,2,32.17,0.26
2025-04-15 18:00:00,4,33.37,0.249
2025-04-15 19:00:00,6,35.22,0.274
2025-04-15 20:00:00,3,32.47,0.259
2025-04-15 21:00:00,8,31.06,0.245
2025-04-15 22:00:00,8,35.3,0.264
2025-04-15 23:00:00,6,32.53,0.221
2025-04-16 00:00:00,6,37.73,0.305
2025-04-16 01:00:00,7,33.28,0.315
2025-04-16 02:00:00,5,33.85,0.3
2025-04-16 03:00:00,5,29.54,0.318
2025-04-16 04:00:00,7,31.85,0.314
2025-04-16 05:00:00,7,29.64,0.211
2025-04-16 06:00:00,8,34.81,0.349
2025-04-16 07:00:00,6,34.08,0.318
2025-04-16 08:00:00,9,35.52,0.179
2025-04-16 09:00:00,4,35.9,0.237
2025-04-16 10:00:00,4,36.23,0.213
2025-04-16 11:00:00,6,33.88,0.296
2025-04-16 12:00:00,3,34.52,0.248
2025-04-16 13:00:00,2,35.53,0.276
2025-04-16 14:00:00,3,32.8,0.361
2025-04-16 15:00:00,1,32.54,0.346
2025-04-16 16:00:00,2,37.52,0.226
2025-04-16 17:00:00,1,30.84,0.297
2025-04-16 18:00:00,1,35.47,0.365
2025-04-16 19:00:00,0,35.18,0.228
2025-04-16 20:00:00,3,32.27,0.322
2025-04-16 21:00:00,1,33.2,0.265
2025-04-16 22:00:00,3,33.84,0.227
2025-04-16 23:00:00,3,35.0,0.349
2025-04-17 00:00:00,4,35.29,0.252
2025-04-17 01:00:00,4,34.54,0.266
2025-04-17 02:00:00,5,35.0,0.256
2025-04-17 03:00:00,4,35.95,0.326
2025-04-17 04:00:00,7,35.88,0.322
2025-04-17 05:00:00,2,37.74,0.236
2025-04-17 06:00:00,5,36.77,0.279
2025-04-17 07:00:00,6,34.73,0.292
2025-04-17 08:00:00,5,35.99,0.322
2025-04-17 09:00:00,2,35.58,0.243
2025-04-17 10:00:00,2,35.07,0.342
2025-04-17 11:00:00,1,33.02,0.314
2025-04-17 12:00:00,3,35.09,0.225
2025-04-17 13:00:00,0,30.65,0.297
2025-04-17 14:00:00,1,36.94,0.297
2025-04-17 15:00:00,1,35.51,0.237
2025-04-17 16:00:00,4,34.5,0.294
2025-04-17 17:00:00,1,33.99,0.273
2025-04-17 18:00:00,0,36.15,0.196
2025-04-17 19:00:00,0,38.53,0.112
2025-04-17 20:00:00,0,35.61,0.375
2025-04-17 21:00:00,1,38.68,0.266
2025-04-17 22:00:00,0,36.45,0.277
2025-04-17 23:00:00,1,33.28,0.221
2025-04-18 00:00:00,3,35.88,0.242
2025-04-18 01:00:00,2,35.69,0.38
2025-04-18 02:00:00,5,33.3,0.393
2025-04-18 03:00:00,1,34.11,0.179
2025-04-18 04:00:00,5,34.08,0.275
2025-04-18 05:00:00,5,35.14,0.365
2025-04-18 06:00:00,5,34.39,0.281
2025-04-18 07:00:00,1,35.49,0.306
2025-04-18 08:00:00,4,35.82,0.263
2025-04-18 09:00:00,2,37.5,0.297
2025-04-18 10:00:00,0,36.07,0.343
2025-04-18 11:00:00,1,33.57,0.297
2025-04-18 12:00:00,0,39.2,0.21
2025-04-18 13:00:00,3,33.59,0.239
2025-04-18 14:00:00,2,34.21,0.31
2025-04-18 15:00:00,0,36.18,0.267
2025-04-18 16:00:00,0,40.78,0.244
2025-04-18 17:00:00,0,35.8,0.216
2025-04-18 18:00:00,0,33.71,0.221
2025-04-18 19:00:00,2,31.72,0.235
2025-04-18 20:00:00,2,31.59,0.293
2025-04-18 21:00:00,2,35.02,0.245
2025-04-18 22:00:00,2,36.09,0.279
2025-04-18 23:00:00,0,32.16,0.278
2025-04-19 00:00:00,5,35.44,0.309
2025-04-19 01:00:00,3,32.37,0.229
2025-04-19 02:00:00,7,33.15,0.351
2025-04-19 03:00:00,5,36.26,0.182
2025-04-19 04:00:00,8,33.5,0.254
2025-04-19 05:00:00,6,37.61,0.249
2025-04-19 06:00:00,3,33.82,0.23
2025-04-19 07:00:00,4,37.21,0.16
2025-04-19 08:00:00,5,39.52,0.33
2025-04-19 09:00:00,3,33.49,0.311
2025-04-19 10:00:00,4,39.91,0.295
2025-04-19 11:00:00,2,35.0,0.233
2025-04-19 12:00:00,3,33.7,0.244
2025-04-19 13:00:00,3,34.37,0.253
2025-04-19 14:00:00,1,34.15,0.257
2025-04-19 15:00:00,5,37.75,0.309
2025-04-19 16:00:00,2,37.58,0.244
2025-04-19 17:00:00,1,37.55,0.226
2025-04-19 18:00:00,0,32.33,0.276
2025-04-19 19:00:00,3,35.3,0.271
2025-04-19 20:00:00,3,31.82,0.294
2025-04-19 21:00:00,5,36.93,0.338
2025-04-19 22:00:00,4,33.93,0.248
2025-04-19 23:00:00,3,35.9,0.315
2025-04-20 00:00:00,8,33.88,0.276
2025-04-20 01:00:00,7,31.36,0.32
2025-04-20 02:00:00,6,36.63,0.33
2025-04-20 03:00:00,7,36.78,0.231
2025-04-20 04:00:00,8,35.12,0.367
2025-04-20 05:00:00,6,30.61,0.277
2025-04-20 06:00:00,8,36.32,0.211
2025-04-20 07:00:00,7,33.33,0.211
2025-04-20 08:00:00,8,35.83,0.342
2025-04-20 09:00:00,6,33.8,0.334
2025-04-20 10:00:00,6,33.99,0.323
2025-04-20 11:00:00,9,35.75,0.241
2025-04-20 12:00:00,8,33.1,0.249
2025-04-20 13:00:00,1,34.39,0.189
2025-04-20 14:00:00,7,35.73,0.253
2025-04-20 15:00:00,5,39.03,0.276
2025-04-20 16:00:00,4,34.53,0.343
2025-04-20 17:00:00,3,36.35,0.254
2025-04-20 18:00:00,4,32.31,0.251
2025-04-20 19:00:00,4,38.03,0.282
2025-04-20 20:00:00,4,33.0,0.31
2025-04-20 21:00:00,4,34.34,0.345
2025-04-20 22:00:00,5,35.61,0.232
2025-04-20 23:00:00,8,33.01,0.259
2025-04-21 00:00:00,8,36.71,0.274
2025-04-21 01:00:00,9,33.21,0.254
2025-04-21 02:00:00,9,36.17,0.236
2025-04-21 03:00:00,7,36.63,0.254
2025-04-21 04:00:00,10,35.63,0.206
2025-04-21 05:00:00,8,35.87,0.236
2025-04-21 06:00:00,11,39.5,0.205
2025-04-21 07:00:00,8,35.25,0.267
2025-04-21 08:00:00,8,34.61,0.247
2025-04-21 09:00:00,8,35.05,0.239
2025-04-21 10:00:00,9,36.89,0.267
2025-04-21 11:00:00,8,38.99,0.143
2025-04-21 12:00:00,7,33.98,0.25
2025-04-21 13:00:00,10,32.46,0.276
2025-04-21 14:00:00,4,36.59,0.315
2025-04-21 15:00:00,5,31.51,0.296
2025-04-21 16:00:00,4,34.73,0.329
2025-04-21 17:00:00,3,34.8,0.194
2025-04-21 18:00:00,5,33.95,0.318
2025-04-21 19:00:00,7,34.05,0.281
2025-04-21 20:00:00,6,30.82,0.239
2025-04-21 21:00:00,6,32.36,0.271
2025-04-21 22:00:00,5,35.94,0.422
2025-04-21 23:00:00,7,29.96,0.273
2025-04-22 00:00:00,8,33.85,0.269
2025-04-22 01:00:00,10,33.37,0.308
2025-04-22 02:00:00,7,29.98,0.254
2025-04-22 03:00:00,9,37.32,0.226
2025-04-22 04:00:00,11,31.85,0.335
2025-04-22 05:00:00,9,34.98,0.193
2025-04-22 06:00:00,6,32.92,0.267
2025-04-22 07:00:00,11,32.14,0.262
2025-04-22 08:00:00,10,33.33,0.223
2025-04-22 09:00:00,10,33.06,0.199
2025-04-22 10:00:00,5,33.37,0.258
2025-04-22 11:00:00,10,32.14,0.283
2025-04-22 12:00:00,6,31.66,0.317
2025-04-22 13:00:00,5,35.67,0.226
2025-04-22 14:00:00,5,33.64,0.225
2025-04-22 15:00:00,7,33.48,0.341
2025-04-22 16:00:00,5,31.78,0.241
2025-04-22 17:00:00,6,36.68,0.248
2025-04-22 18:00:00,5,33.33,0.325
2025-04-22 19:00:00,5,29.68,0.182
2025-04-22 20:00:00,4,33.99,0.204
2025-04-22 21:00:00,8,31.88,0.334
2025-04-22 22:00:00,4,35.2,0.234
2025-04-22 23:00:00,7,35.42,0.237
2025-04-23 00:00:00,7,35.16,0.241
2025-04-23 01:00:00,9,32.36,0.248
2025-04-23 02:00:00,10,33.02,0.241
2025-04-23 03:00:00,7,33.71,0.271
2025-04-23 04:00:00,9,34.97,0.326
2025-04-23 05:00:00,10,31.07,0.223
2025-04-23 06:00:00,7,33.3,0.234
2025-04-23 07:00:00,6,36.81,0.265
2025-04-23 08:00:00,6,31.97,0.342
2025-04-23 09:00:00,4,32.96,0.248
2025-04-23 10:00:00,6,38.2,0.218
2025-04-23 11:00:00,7,32.46,0.162
2025-04-23 12:00:00,4,29.83,0.225
2025-04-23 13:00:00,1,32.75,0.22
2025-04-23 14:00:00,5,36.18,0.203
2025-04-23 15:00:00,0,34.91,0.266
2025-04-23 16:00:00,0,30.8,0.25
2025-04-23 17:00:00,2,33.55,0.334
2025-04-23 18:00:00,3,32.33,0.273
2025-04-23 19:00:00,3,34.27,0.313
2025-04-23 20:00:00,3,31.38,0.254
2025-04-23 21:00:00,6,33.56,0.218
2025-04-23 22:00:00,3,36.36,0.293
2025-04-23 23:00:00,5,27.28,0.206
2025-04-24 00:00:00,5,33.65,0.32
2025-04-24 01:00:00,3,35.06,0.225
2025-04-24 02:00:00,5,29.27,0.299
2025-04-24 03:00:00,8,30.91,0.281
2025-04-24 04:00:00,4,31.52,0.213
2025-04-24 05:00:00,4,30.81,0.322
2025-04-24 06:00:00,5,30.62,0.358
2025-04-24 07:00:00,4,31.44,0.224
2025-04-24 08:00:00,3,33.86,0.229
2025-04-24 09:00:00,3,35.09,0.265
2025-04-24 10:00:00,5,34.68,0.305
2025-04-24 11:00:00,2,34.02,0.323
2025-04-24 12:00:00,0,35.66,0.243
2025-04-24 13:00:00,0,36.02,0.268
2025-04-24 14:00:00,4,32.25,0.244
2025-04-24 15:00:00,0,34.73,0.241
2025-04-24 16:00:00,1,32.68,0.235
2025-04-24 17:00:00,0,31.36,0.193
2025-04-24 18:00:00,1,31.65,0.304
2025-04-24 19:00:00,3,33.74,0.266
2025-04-24 20:00:00,0,34.6,0.337
2025-04-24 21:00:00,2,32.79,0.302
2025-04-24 22:00:00,0,30.79,0.241
2025-04-24 23:00:00,5,30.57,0.204
2025-04-25 00:00:00,3,27.8,0.354
2025-04-25 01:00:00,2,32.18,0.176
2025-04-25 02:00:00,3,32.01,0.243
2025-04-25 03:00:00,3,29.29,0.244
2025-04-25 04:00:00,3,32.28,0.228
2025-04-25 05:00:00,0,32.21,0.218
2025-04-25 06:00:00,4,28.28,0.199
2025-04-25 07:00:00,4,30.57,0.224
2025-04-25 08:00:00,4,33.99,0.257
2025-04-25 09:00:00,2,29.86,0.275
2025-04-25 10:00:00,1,31.12,0.234
2025-04-25 11:00:00,2,31.36,0.233
2025-04-25 12:00:00,0,30.94,0.208
2025-04-25 13:00:00,1,32.33,0.268
2025-04-25 14:00:00,0,32.78,0.262
2025-04-25 15:00:00,2,33.4,0.279
2025-04-25 16:00:00,1,30.2,0.232
2025-04-25 17:00:00,0,31.83,0.214
2025-04-25 18:00:00,1,32.42,0.258
2025-04-25 19:00:00,1,30.46,0.285
2025-04-25 20:00:00,0,29.21,0.215
2025-04-25 21:00:00,0,30.9,0.228
2025-04-25 22:00:00,3,29.35,0.198
2025-04-25 23:00:00,1,29.11,0.2
2025-04-26 00:00:00,5,30.92,0.232
2025-04-26 01:00:00,4,30.06,0.217
2025-04-26 02:00:00,3,30.74,0.299
2025-04-26 03:00:00,7,27.25,0.26
2025-04-26 04:00:00,6,29.95,0.322
2025-04-26 05:00:00,0,25.74,0.322
2025-04-26 06:00:00,4,28.13,0.259
2025-04-26 07:00:00,3,30.0,0.158
2025-04-26 08:00:00,4,32.56,0.278
2025-04-26 09:00:00,4,31.16,0.316
2025-04-26 10:00:00,5,30.22,0.29
2025-04-26 11:00:00,4,29.25,0.276
2025-04-26 12:00:00,5,29.46,0.246
2025-04-26 13:00:00,4,32.52,0.199
2025-04-26 14:00:00,3,27.66,0.289
2025-04-26 15:00:00,3,28.37,0.248
2025-04-26 16:00:00,4,31.92,0.274
2025-04-26 17:00:00,2,29.05,0.229
2025-04-26 18:00:00,2,33.57,0.358
2025-04-26 19:00:00,0,31.03,0.27
2025-04-26 20:00:00,5,31.92,0.239
2025-04-26 21:00:00,4,26.31,0.201
2025-04-26 22:00:00,9,31.64,0.188
2025-04-26 23:00:00,4,27.78,0.289
2025-04-27 00:00:00,6,30.87,0.228
2025-04-27 01:00:00,7,28.66,0.235
2025-04-27 02:00:00,5,29.79,0.23
2025-04-27 03:00:00,8,27.09,0.203
2025-04-27 04:00:00,8,25.82,0.243
2025-04-27 05:00:00,7,29.52,0.26
2025-04-27 06:00:00,9,28.59,0.207
2025-04-27 07:00:00,6,27.34,0.274
2025-04-27 08:00:00,8,25.72,0.196
2025-04-27 09:00:00,9,23.7,0.235
2025-04-27 10:00:00,6,30.05,0.275
2025-04-27 11:00:00,6,28.45,0.256
2025-04-27 12:00:00,9,27.71,0.175
2025-04-27 13:00:00,6,29.3,0.117
2025-04-27 14:00:00,4,30.86,0.285
2025-04-27 15:00:00,6,29.33,0.291
2025-04-27 16:00:00,4,27.86,0.278
2025-04-27 17:00:00,3,32.97,0.245
2025-04-27 18:00:00,7,27.39,0.244
2025-04-27 19:00:00,4,25.8,0.251
2025-04-27 20:00:00,9,28.78,0.285
2025-04-27 21:00:00,5,28.03,0.249
2025-04-27 22:00:00,10,30.39,0.275
2025-04-27 23:00:00,5,27.4,0.322
2025-04-28 00:00:00,9,28.08,0.208
2025-04-28 01:00:00,9,26.64,0.247
2025-04-28 02:00:00,10,29.95,0.213
2025-04-28 03:00:00,11,28.58,0.236
2025-04-28 04:00:00,9,27.7,0.251
2025-04-28 05:00:00,8,27.91,0.212
2025-04-28 06:00:00,10,28.12,0.174
2025-04-28 07:00:00,10,25.25,0.19
2025-04-28 08:00:00,9,30.41,0.278
2025-04-28 09:00:00,9,30.25,0.222
2025-04-28 10:00:00,9,28.09,0.244
2025-04-28 11:00:00,7,27.83,0.258
2025-04-28 12:00:00,8,25.93,0.3
2025-04-28 13:00:00,7,31.34,0.241
2025-04-28 14:00:00,6,30.82,0.267
2025-04-28 15:00:00,7,28.6,0.198
2025-04-28 16:00:00,5,29.41,0.247
2025-04-28 17:00:00,5,30.19,0.206
2025-04-28 18:00:00,6,29.75,0.248
2025-04-28 19:00:00,8,25.94,0.261
2025-04-28 20:00:00,7,26.99,0.243
2025-04-28 21:00:00,8,28.51,0.233
2025-04-28 22:00:00,7,27.94,0.268
2025-04-28 23:00:00,8,29.01,0.234
2025-04-29 00:00:00,8,28.75,0.234
2025-04-29 01:00:00,9,27.92,0.202
2025-04-29 02:00:00,9,22.18,0.28
2025-04-29 03:00:00,12,29.7,0.252
2025-04-29 04:00:00,9,28.99,0.23
2025-04-29 05:00:00,7,31.42,0.202
2025-04-29 06:00:00,14,26.29,0.371
2025-04-29 07:00:00,9,23.52,0.103
2025-04-29 08:00:00,11,26.81,0.216
2025-04-29 09:00:00,11,28.05,0.23
2025-04-29 10:00:00,9,26.21,0.3
2025-04-29 11:00:00,7,29.8,0.238
2025-04-29 12:00:00,7,25.71,0.263
2025-04-29 13:00:00,4,26.79,0.231
2025-04-29 14:00:00,9,26.46,0.346
2025-04-29 15:00:00,4,32.47,0.273
2025-04-29 16:00:00,5,25.08,0.221
2025-04-29 17:00:00,5,28.02,0.288
2025-04-29 18:00:00,5,24.42,0.241
2025-04-29 19:00:00,4,27.47,0.344
2025-04-29 20:00:00,7,24.84,0.321
2025-04-29 21:00:00,7,28.92,0.268
2025-04-29 22:00:00,6,28.5,0.241
2025-04-29 23:00:00,6,27.2,0.221
2025-04-30 00:00:00,8,23.84,0.297
2025-04-30 01:00:00,6,26.48,0.325
2025-04-30 02:00:00,10,25.95,0.238
2025-04-30 03:00:00,8,28.19,0.275
2025-04-30 04:00:00,10,24.69,0.278
2025-04-30 05:00:00,8,28.77,0.297
2025-04-30 06:00:00,8,28.37,0.214
2025-04-30 07:00:00,9,23.65,0.275
2025-04-30 08:00:00,10,25.93,0.365
2025-04-30 09:00:00,9,26.24,0.257
2025-04-30 10:00:00,7,28.33,0.275
2025-04-30 11:00:00,6,24.91,0.271
2025-04-30 12:00:00,4,26.67,0.28
2025-04-30 13:00:00,4,28.42,0.194
2025-04-30 14:00:00,2,26.7,0.354
2025-04-30 15:00:00,3,22.46,0.257
2025-04-30 16:00:00,3,25.15,0.279
2025-04-30 17:00:00,0,27.92,0.256
2025-04-30 18:00:00,2,27.65,0.299
2025-04-30 19:00:00,3,21.56,0.227
2025-04-30 20:00:00,2,26.43,0.186
2025-04-30 21:00:00,3,27.9,0.246
2025-04-30 22:00:00,1,27.06,0.275
2025-04-30 23:00:00,3,27.26,0.234
2025-05-01 00:00:00,6,30.05,0.218
2025-05-01 01:00:00,5,25.82,0.269
2025-05-01 02:00:00,5,26.49,0.205
2025-05-01 03:00:00,4,23.98,0.3
2025-05-01 04:00:00,5,24.56,0.235
2025-05-01 05:00:00,2,25.14,0.276
2025-05-01 06:00:00,6,27.48,0.193
2025-05-01 07:00:00,7,24.26,0.319
2025-05-01 08:00:00,3,28.21,0.274
2025-05-01 09:00:00,2,23.53,0.281
2025-05-01 10:00:00,4,26.97,0.186
2025-05-01 11:00:00,5,26.77,0.213
2025-05-01 12:00:00,2,26.16,0.261
2025-05-01 13:00:00,0,27.6,0.196
2025-05-01 14:00:00,1,24.12,0.219
2025-05-01 15:00:00,0,24.65,0.288
2025-05-01 16:00:00,0,23.64,0.22
2025-05-01 17:00:00,0,25.56,0.269
2025-05-01 18:00:00,0,25.29,0.209
2025-05-01 19:00:00,0,27.22,0.28
2025-05-01 20:00:00,1,26.26,0.194
2025-05-01 21:00:00,1,26.85,0.28
2025-05-01 22:00:00,0,25.06,0.358
2025-05-01 23:00:00,3,26.24,0.223
2025-05-02 00:00:00,2,29.04,0.217
2025-05-02 01:00:00,4,22.71,0.307
2025-05-02 02:00:00,5,21.7,0.253
2025-05-02 03:00:00,3,26.64,0.191
2025-05-02 04:00:00,5,23.65,0.267
2025-05-02 05:00:00,3,22.57,0.26
2025-05-02 06:00:00,6,26.38,0.218
2025-05-02 07:00:00,3,23.29,0.216
2025-05-02 08:00:00,4,28.36,0.293
2025-05-02 09:00:00,3,25.59,0.2
2025-05-02 10:00:00,1,24.85,0.181
2025-05-02 11:00:00,3,23.6,0.21
2025-05-02 12:00:00,1,25.66,0.292
2025-05-02 13:00:00,0,22.04,0.236
2025-05-02 14:00:00,0,20.27,0.221
2025-05-02 15:00:00,0,22.09,0.245
2025-05-02 16:00:00,2,27.46,0.273
2025-05-02 17:00:00,2,23.32,0.325
2025-05-02 18:00:00,0,22.29,0.266
2025-05-02 19:00:00,0,24.97,0.347
2025-05-02 20:00:00,0,29.59,0.285
2025-05-02 21:00:00,0,27.31,0.234
2025-05-02 22:00:00,1,23.52,0.293
2025-05-02 23:00:00,4,23.47,0.28
2025-05-03 00:00:00,4,23.51,0.306
2025-05-03 01:00:00,4,23.27,0.285
2025-05-03 02:00:00,2,26.17,0.254
2025-05-03 03:00:00,5,24.4,0.224
2025-05-03 04:00:00,2,22.84,0.255
2025-05-03 05:00:00,6,22.39,0.174
2025-05-03 06:00:00,6,29.66,0.24
2025-05-03 07:00:00,3,26.53,0.189
2025-05-03 08:00:00,7,23.33,0.271
2025-05-03 09:00:00,2,27.46,0.289
2025-05-03 10:00:00,5,22.73,0.263
2025-05-03 11:00:00,5,24.75,0.24
2025-05-03 12:00:00,1,24.53,0.233
2025-05-03 13:00:00,3,25.38,0.308
2025-05-03 14:00:00,0,23.13,0.297
2025-05-03 15:00:00,0,25.27,0.194
2025-05-03 16:00:00,1,21.51,0.26
2025-05-03 17:00:00,1,24.25,0.264
2025-05-03 18:00:00,3,27.68,0.237
2025-05-03 19:00:00,3,27.05,0.179
2025-05-03 20:00:00,3,23.61,0.144
2025-05-03 21:00:00,2,21.95,0.256
2025-05-03 22:00:00,4,20.63,0.162
2025-05-03 23:00:00,4,26.23,0.221
2025-05-04 00:00:00,4,25.56,0.281
2025-05-04 01:00:00,5,25.77,0.268
2025-05-04 02:00:00,7,28.38,0.217
2025-05-04 03:00:00,6,25.31,0.291
2025-05-04 04:00:00,7,25.46,0.273
2025-05-04 05:00:00,9,22.21,0.222
2025-05-04 06:00:00,7,28.26,0.323
2025-05-04 07:00:00,6,24.68,0.271
2025-05-04 08:00:00,8,23.38,0.207
2025-05-04 09:00:00,8,25.43,0.144
2025-05-04 10:00:00,7,29.02,0.257
2025-05-04 11:00:00,7,29.3,0.221
2025-05-04 12:00:00,7,23.09,0.247
2025-05-04 13:00:00,6,27.39,0.234
2025-05-04 14:00:00,9,25.71,0.136
2025-05-04 15:00:00,3,27.02,0.231
2025-05-04 16:00:00,4,25.61,0.191
2025-05-04 17:00:00,6,26.29,0.22
2025-05-04 18:00:00,5,27.71,0.217
2025-05-04 19:00:00,6,21.58,0.249
2025-05-04 20:00:00,6,25.8,0.261
2025-05-04 21:00:00,8,22.75,0.269
2025-05-04 22:00:00,5,24.17,0.126
2025-05-04 23:00:00,9,25.11,0.317
2025-05-05 00:00:00,10,23.1,0.164
2025-05-05 01:00:00,7,23.97,0.245
2025-05-05 02:00:00,10,22.34,0.204
2025-05-05 03:00:00,9,23.96,0.26
2025-05-05 04:00:00,9,26.18,0.154
2025-05-05 05:00:00,7,26.9,0.323
2025-05-05 06:00:00,8,23.64,0.227
2025-05-05 07:00:00,11,27.85,0.27
2025-05-05 08:00:00,10,26.36,0.205
2025-05-05 09:00:00,9,28.09,0.328
2025-05-05 10:00:00,10,21.69,0.176
2025-05-05 11:00:00,9,25.87,0.113
2025-05-05 12:00:00,8,26.48,0.313
2025-05-05 13:00:00,6,21.84,0.186
2025-05-05 14:00:00,7,30.12,0.241
2025-05-05 15:00:00,7,24.03,0.322
2025-05-05 16:00:00,7,26.4,0.224
2025-05-05 17:00:00,7,27.19,0.257
2025-05-05 18:00:00,4,25.55,0.285
2025-05-05 19:00:00,6,28.14,0.246
2025-05-05 20:00:00,4,29.37,0.309
2025-05-05 21:00:00,8,23.18,0.279
2025-05-05 22:00:00,7,25.65,0.199
2025-05-05 23:00:00,9,27.26,0.281
2025-05-06 00:00:00,6,22.18,0.242
2025-05-06 01:00:00,11,27.6,0.242
2025-05-06 02:00:00,7,28.9,0.26
2025-05-06 03:00:00,11,28.07,0.29
2025-05-06 04:00:00,10,26.4,0.196
2025-05-06 05:00:00,9,28.62,0.309
2025-05-06 06:00:00,9,26.28,0.306
2025-05-06 07:00:00,8,22.95,0.212
2025-05-06 08:00:00,11,24.56,0.331
2025-05-06 09:00:00,9,25.12,0.235
2025-05-06 10:00:00,6,25.52,0.272
2025-05-06 11:00:00,7,25.48,0.22
2025-05-06 12:00:00,7,25.02,0.284
2025-05-06 13:00:00,8,26.15,0.221
2025-05-06 14:00:00,5,28.75,0.251
2025-05-06 15:00:00,5,26.19,0.112
2025-05-06 16:00:00,5,27.04,0.219
2025-05-06 17:00:00,6,21.42,0.215
2025-05-06 18:00:00,3,26.08,0.148
2025-05-06 19:00:00,6,28.03,0.281
2025-05-06 20:00:00,5,28.37,0.224
2025-05-06 21:00:00,5,28.19,0.152
2025-05-06 22:00:00,9,26.54,0.273
2025-05-06 23:00:00,6,26.78,0.297
2025-05-07 00:00:00,8,24.64,0.236
2025-05-07 01:00:00,8,27.7,0.167
2025-05-07 02:00:00,6,24.7,0.148
2025-05-07 03:00:00,5,27.42,0.181
2025-05-07 04:00:00,9,26.17,0.201
2025-05-07 05:00:00,6,26.14,0.328
2025-05-07 06:00:00,5,28.14,0.232
2025-05-07 07:00:00,9,27.29,0.179
2025-05-07 08:00:00,5,26.76,0.211
2025-05-07 09:00:00,5,25.23,0.296
2025-05-07 10:00:00,9,29.46,0.27
2025-05-07 11:00:00,3,26.95,0.244
2025-05-07 12:00:00,3,27.81,0.233
2025-05-07 13:00:00,3,26.51,0.242
2025-05-07 14:00:00,3,24.99,0.25
2025-05-07 15:00:00,1,27.11,0.232
2025-05-07 16:00:00,1,25.24,0.247
2025-05-07 17:00:00,5,27.34,0.227
2025-05-07 18:00:00,3,19.96,0.199
2025-05-07 19:00:00,3,25.73,0.228
2025-05-07 20:00:00,2,26.53,0.258
2025-05-07 21:00:00,3,24.68,0.205
2025-05-07 22:00:00,5,27.35,0.262
2025-05-07 23:00:00,2,25.81,0.283
2025-05-08 00:00:00,5,26.68,0.258
2025-05-08 01:00:00,6,25.62,0.213
2025-05-08 02:00:00,7,28.7,0.246
2025-05-08 03:00:00,8,27.88,0.249
2025-05-08 04:00:00,5,27.42,0.251
2025-05-08 05:00:00,7,26.98,0.315
2025-05-08 06:00:00,1,31.95,0.183
2025-05-08 07:00:00,7,26.61,0.251
2025-05-08 08:00:00,3,25.56,0.221
2025-05-08 09:00:00,3,24.64,0.178
2025-05-08 10:00:00,4,28.84,0.178
2025-05-08 11:00:00,2,30.32,0.284
2025-05-08 12:00:00,2,25.4,0.17
2025-05-08 13:00:00,4,26.56,0.255
2025-05-08 14:00:00,0,26.45,0.247
2025-05-08 15:00:00,0,26.96,0.197
2025-05-08 16:00:00,3,23.7,0.282
2025-05-08 17:00:00,1,28.89,0.181
2025-05-08 18:00:00,3,29.69,0.213
2025-05-08 19:00:00,2,23.54,0.186
2025-05-08 20:00:00,0,30.9,0.278
2025-05-08 21:00:00,2,30.66,0.299
2025-05-08 22:00:00,0,21.32,0.252
2025-05-08 23:00:00,2,23.15,0.367
